CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,Churn
9030,Male,0,4,43.19,172.76,Two year,Mailed check,0
9031,Female,1,33,101.47,3348.51,Month-to-month,Mailed check,0
9032,Male,1,37,42.17,1560.29,Two year,Electronic check,0
9033,Male,0,53,113.46,6013.38,One year,Bank transfer,1
9034,Female,1,24,53.0,1272.0,Two year,Electronic check,1
9035,Male,1,51,37.18,1896.18,Two year,Bank transfer,0
9036,Female,0,41,34.82,1427.62,Month-to-month,Credit card,0
9037,Male,1,29,38.73,1123.17,Month-to-month,Bank transfer,0
9038,Male,1,59,64.75,3820.25,Two year,Credit card,1
9039,Male,1,40,72.21,2888.4,One year,Credit card,0
9040,Female,1,51,111.38,5680.38,Two year,Electronic check,0
9041,Female,0,50,58.1,2905.0,One year,Credit card,0
9042,Male,1,36,41.75,1503.0,One year,Electronic check,0
9043,Female,0,60,94.38,5662.8,Two year,Mailed check,1
9044,Male,0,18,33.47,602.46,One year,Mailed check,1
9045,Female,1,20,109.23,2184.6,Month-to-month,Mailed check,0
9046,Female,0,5,60.94,304.7,One year,Bank transfer,0
9047,Male,1,18,81.38,1464.84,One year,Credit card,0
9048,Male,0,40,38.62,1544.8,One year,Electronic check,0
9049,Male,1,1,34.55,34.55,Month-to-month,Mailed check,0
9050,Male,1,19,99.88,1897.72,Month-to-month,Electronic check,0
9051,Male,0,26,62.97,1637.22,Two year,Mailed check,0
9052,Female,1,29,118.67,3441.43,One year,Credit card,0
9053,Female,1,59,72.43,4273.37,Month-to-month,Mailed check,1
9054,Male,1,63,104.57,6587.91,One year,Electronic check,0
9055,Male,1,62,118.0,7316.0,One year,Mailed check,0
9056,Male,0,48,48.12,2309.76,Two year,Electronic check,0
9057,Female,0,62,100.09,6205.58,One year,Mailed check,0
9058,Male,0,18,22.2,399.6,Month-to-month,Electronic check,0
9059,Male,1,66,87.98,5806.68,Two year,Mailed check,0
9060,Female,0,27,94.52,2552.04,Two year,Credit card,0
9061,Female,1,6,67.74,406.44,One year,Mailed check,0
9062,Female,1,70,36.21,2534.7,One year,Bank transfer,0
9063,Female,1,59,81.67,4818.53,Month-to-month,Electronic check,0
9064,Male,0,6,109.75,658.5,One year,Mailed check,0
9065,Female,0,31,113.13,3507.03,Month-to-month,Bank transfer,0
9066,Female,0,56,94.61,5298.16,One year,Electronic check,0
9067,Male,0,54,46.37,2503.98,Month-to-month,Mailed check,1
9068,Male,1,41,107.03,4388.23,One year,Mailed check,0
9069,Male,0,18,108.88,1959.84,Two year,Credit card,0
9070,Female,0,23,56.72,1304.56,Month-to-month,Mailed check,1
9071,Male,0,36,38.3,1378.8,Two year,Electronic check,0
9072,Female,0,25,107.47,2686.75,Two year,Bank transfer,0
9073,Female,1,7,108.51,759.57,Two year,Mailed check,0
9074,Female,0,20,30.09,601.8,Two year,Bank transfer,0
9075,Male,0,5,116.7,583.5,Month-to-month,Electronic check,0
9076,Female,0,18,73.31,1319.58,One year,Electronic check,0
9077,Male,1,33,119.37,3939.21,Two year,Mailed check,1
9078,Male,0,35,64.5,2257.5,One year,Credit card,0
9079,Male,0,65,73.33,4766.45,Month-to-month,Mailed check,0
9080,Female,0,63,46.61,2936.43,One year,Credit card,1
9081,Female,1,71,109.89,7802.19,Month-to-month,Mailed check,0
9082,Female,1,41,64.37,2639.17,One year,Bank transfer,1
9083,Male,0,50,101.46,5073.0,Month-to-month,Credit card,0
9084,Female,0,30,27.97,839.1,Month-to-month,Credit card,0
9085,Female,1,38,98.82,3755.16,One year,Bank transfer,0
9086,Female,1,35,69.02,2415.7,Two year,Mailed check,1
9087,Female,1,66,20.54,1355.64,Two year,Electronic check,0
9088,Female,1,46,42.63,1960.98,One year,Electronic check,0
9089,Male,1,8,39.37,314.96,Two year,Mailed check,0
9090,Male,0,68,95.18,6472.24,Two year,Bank transfer,0
9091,Male,0,37,67.72,2505.64,Month-to-month,Electronic check,0
9092,Male,0,13,35.97,467.61,One year,Bank transfer,0
9093,Female,0,45,45.68,2055.6,Two year,Mailed check,0
9094,Male,1,29,70.41,2041.89,Two year,Bank transfer,0
9095,Female,1,41,21.96,900.36,Two year,Bank transfer,0
9096,Male,1,56,62.41,3494.96,One year,Bank transfer,0
9097,Male,1,16,87.81,1404.96,Two year,Electronic check,0
9098,Male,1,12,71.78,861.36,Two year,Bank transfer,0
9099,Female,0,66,79.81,5267.46,Two year,Credit card,0
9100,Female,0,62,52.66,3264.92,Month-to-month,Bank transfer,1
9101,Male,0,19,38.31,727.89,One year,Bank transfer,1
9102,Female,0,30,100.97,3029.1,Two year,Mailed check,0
9103,Male,0,16,110.56,1768.96,Month-to-month,Bank transfer,0
9104,Male,1,13,71.07,923.91,One year,Bank transfer,0
9105,Male,1,69,50.5,3484.5,Month-to-month,Electronic check,1
9106,Female,1,23,71.12,1635.76,Month-to-month,Credit card,1
9107,Male,1,62,107.9,6689.8,One year,Mailed check,0
9108,Male,1,31,89.14,2763.34,Two year,Credit card,1
9109,Male,0,53,105.86,5610.58,Two year,Bank transfer,1
9110,Female,0,17,52.84,898.28,Month-to-month,Electronic check,0
9111,Male,0,49,91.2,4468.8,One year,Credit card,0
9112,Female,1,49,85.3,4179.7,One year,Credit card,0
9113,Male,1,67,77.16,5169.72,Two year,Credit card,0
9114,Female,1,26,72.82,1893.32,Month-to-month,Credit card,0
9115,Male,1,13,75.1,976.3,Two year,Credit card,0
9116,Male,0,38,104.97,3988.86,One year,Electronic check,0
9117,Female,1,22,111.6,2455.2,One year,Bank transfer,1
9118,Female,0,29,31.29,907.41,Two year,Electronic check,1
9119,Male,1,45,76.88,3459.6,Two year,Electronic check,0
9120,Female,0,46,111.84,5144.64,One year,Electronic check,1
9121,Male,1,39,33.47,1305.33,Month-to-month,Electronic check,0
9122,Male,1,69,61.29,4229.01,One year,Bank transfer,0
9123,Male,0,68,28.91,1965.88,Month-to-month,Bank transfer,0
9124,Female,0,39,31.35,1222.65,Two year,Electronic check,0
9125,Male,1,20,110.41,2208.2,Two year,Credit card,0
9126,Female,0,68,64.62,4394.16,Month-to-month,Bank transfer,1
9127,Male,1,35,88.87,3110.45,One year,Bank transfer,0
9128,Female,1,8,33.89,271.12,One year,Electronic check,0
9129,Female,0,52,22.19,1153.88,Month-to-month,Credit card,0
9130,Male,1,40,109.05,4362.0,Month-to-month,Credit card,1
9131,Female,1,36,77.45,2788.2,Month-to-month,Electronic check,0
9132,Male,0,6,22.0,132.0,Month-to-month,Electronic check,0
9133,Male,1,70,119.23,8346.1,One year,Bank transfer,1
9134,Male,1,16,69.22,1107.52,Two year,Bank transfer,1
9135,Male,1,46,67.59,3109.14,One year,Mailed check,1
9136,Male,1,59,82.09,4843.31,Month-to-month,Mailed check,0
9137,Female,0,38,20.79,790.02,One year,Electronic check,1
9138,Male,0,18,76.91,1384.38,Month-to-month,Mailed check,1
9139,Female,0,12,82.95,995.4,Month-to-month,Credit card,1
9140,Female,1,54,49.7,2683.8,Month-to-month,Credit card,0
9141,Male,0,47,92.69,4356.43,Month-to-month,Credit card,0
9142,Female,0,1,57.74,57.74,One year,Bank transfer,0
9143,Male,0,15,91.78,1376.7,Month-to-month,Mailed check,0
9144,Female,1,21,34.38,721.98,One year,Mailed check,0
9145,Female,0,1,111.37,111.37,One year,Electronic check,1
9146,Female,0,67,107.95,7232.65,Two year,Bank transfer,0
9147,Male,1,12,35.06,420.72,One year,Bank transfer,0
9148,Female,1,28,113.85,3187.8,Two year,Bank transfer,0
9149,Male,1,39,75.78,2955.42,Two year,Credit card,0
9150,Female,1,37,90.16,3335.92,Two year,Bank transfer,0
9151,Female,1,60,104.03,6241.8,One year,Mailed check,0
9152,Female,1,31,28.36,879.16,Two year,Electronic check,1
9153,Female,0,58,36.93,2141.94,Month-to-month,Mailed check,1
9154,Male,0,11,49.04,539.44,One year,Bank transfer,0
9155,Male,1,29,67.72,1963.88,Month-to-month,Electronic check,1
9156,Female,1,13,54.61,709.93,One year,Credit card,0
9157,Female,0,51,70.58,3599.58,Two year,Electronic check,1
9158,Male,1,54,38.59,2083.86,Two year,Bank transfer,1
9159,Male,1,19,88.22,1676.18,One year,Bank transfer,0
9160,Male,0,58,25.57,1483.06,Two year,Electronic check,0
9161,Male,1,36,56.14,2021.04,Month-to-month,Bank transfer,0
9162,Female,1,28,37.9,1061.2,Month-to-month,Bank transfer,0
9163,Female,0,68,92.99,6323.32,Two year,Bank transfer,0
9164,Male,0,3,108.37,325.11,One year,Bank transfer,0
9165,Male,0,41,27.88,1143.08,One year,Electronic check,0
9166,Male,0,35,98.5,3447.5,Month-to-month,Electronic check,0
9167,Male,0,50,109.57,5478.5,Two year,Mailed check,0
9168,Male,1,30,117.4,3522.0,Two year,Credit card,0
9169,Male,1,70,77.94,5455.8,Month-to-month,Credit card,0
9170,Female,1,54,52.74,2847.96,One year,Mailed check,0
9171,Female,1,71,52.2,3706.2,Two year,Electronic check,0
9172,Female,1,51,57.9,2952.9,One year,Mailed check,0
9173,Male,0,28,81.27,2275.56,One year,Bank transfer,0
9174,Male,1,64,69.02,4417.28,Month-to-month,Bank transfer,0
9175,Male,1,21,85.36,1792.56,One year,Credit card,0
9176,Female,1,27,23.93,646.11,Month-to-month,Electronic check,0
9177,Male,1,27,30.59,825.93,Two year,Credit card,1
9178,Male,1,50,117.65,5882.5,One year,Mailed check,0
9179,Female,0,29,119.54,3466.66,Month-to-month,Credit card,0
9180,Male,1,39,94.67,3692.13,Month-to-month,Credit card,1
9181,Female,1,57,45.64,2601.48,One year,Bank transfer,1
9182,Female,1,37,115.34,4267.58,Month-to-month,Credit card,1
9183,Male,1,64,41.37,2647.68,Two year,Mailed check,0
9184,Female,1,48,93.14,4470.72,One year,Electronic check,0
9185,Male,1,22,31.53,693.66,Two year,Credit card,1
9186,Female,0,30,84.89,2546.7,Month-to-month,Electronic check,0
9187,Male,1,28,95.95,2686.6,Two year,Mailed check,0
9188,Female,0,23,105.96,2437.08,Month-to-month,Credit card,0
9189,Male,0,4,93.43,373.72,Month-to-month,Electronic check,0
9190,Female,1,3,112.35,337.05,Two year,Bank transfer,1
9191,Female,1,61,72.09,4397.49,One year,Bank transfer,0
9192,Female,1,4,87.74,350.96,One year,Mailed check,1
9193,Male,0,65,56.96,3702.4,One year,Credit card,0
9194,Male,1,12,21.04,252.48,Two year,Mailed check,0
9195,Female,1,13,95.67,1243.71,Two year,Electronic check,0
9196,Male,1,34,106.99,3637.66,Two year,Electronic check,1
9197,Female,0,59,37.39,2206.01,Two year,Mailed check,0
9198,Male,0,31,22.86,708.66,One year,Electronic check,0
9199,Female,1,71,36.45,2587.95,One year,Mailed check,0
9200,Male,0,13,109.53,1423.89,Month-to-month,Mailed check,0
9201,Female,1,54,49.55,2675.7,Two year,Bank transfer,0
9202,Female,0,2,43.37,86.74,One year,Electronic check,0
9203,Female,1,33,21.46,708.18,One year,Mailed check,1
9204,Female,0,50,49.71,2485.5,One year,Bank transfer,0
9205,Male,1,7,91.56,640.92,One year,Mailed check,0
9206,Female,1,18,115.91,2086.38,One year,Electronic check,0
9207,Male,0,51,51.27,2614.77,One year,Bank transfer,0
9208,Male,0,8,44.07,352.56,Two year,Electronic check,0
9209,Female,0,55,108.81,5984.55,Month-to-month,Credit card,0
9210,Male,0,43,105.25,4525.75,Month-to-month,Credit card,0
9211,Male,0,59,52.82,3116.38,Two year,Credit card,1
9212,Male,1,30,26.88,806.4,One year,Credit card,0
9213,Female,1,59,119.2,7032.8,Two year,Bank transfer,0
9214,Male,0,9,88.07,792.63,One year,Electronic check,0
9215,Male,1,68,112.66,7660.88,One year,Mailed check,0
9216,Female,1,39,54.19,2113.41,One year,Mailed check,0
9217,Female,0,11,84.77,932.47,One year,Mailed check,0
9218,Male,1,2,87.45,174.9,One year,Electronic check,0
9219,Female,1,23,107.29,2467.67,Two year,Bank transfer,0
9220,Male,0,63,119.31,7516.53,Two year,Electronic check,0
9221,Male,0,22,30.87,679.14,Month-to-month,Credit card,0
9222,Male,1,61,83.11,5069.71,One year,Mailed check,0
9223,Female,0,26,53.64,1394.64,Two year,Electronic check,0
9224,Male,1,12,101.17,1214.04,Two year,Credit card,1
9225,Female,0,32,95.41,3053.12,One year,Credit card,0
9226,Female,0,9,109.25,983.25,One year,Bank transfer,1
9227,Male,0,69,54.37,3751.53,Two year,Mailed check,0
9228,Female,0,71,38.45,2729.95,One year,Electronic check,1
9229,Female,1,33,22.18,731.94,Two year,Credit card,0
9230,Female,0,24,45.55,1093.2,Month-to-month,Credit card,0
9231,Female,0,69,56.72,3913.68,One year,Mailed check,0
9232,Female,1,38,114.61,4355.18,Month-to-month,Electronic check,0
9233,Male,1,11,69.14,760.54,Month-to-month,Electronic check,0
9234,Female,1,32,75.64,2420.48,Month-to-month,Mailed check,0
9235,Male,1,64,108.01,6912.64,One year,Credit card,0
9236,Male,0,20,108.51,2170.2,Month-to-month,Bank transfer,0
9237,Male,1,34,72.79,2474.86,Two year,Mailed check,0
9238,Male,0,42,31.37,1317.54,Two year,Credit card,0
9239,Male,1,8,47.05,376.4,One year,Bank transfer,0
9240,Male,0,66,65.69,4335.54,One year,Mailed check,0
9241,Female,1,21,95.12,1997.52,Month-to-month,Mailed check,1
9242,Female,0,70,91.17,6381.9,One year,Credit card,0
9243,Female,0,5,84.27,421.35,Two year,Mailed check,0
9244,Male,1,67,108.02,7237.34,Two year,Electronic check,0
9245,Female,0,43,100.26,4311.18,Two year,Electronic check,0
9246,Female,0,16,118.21,1891.36,One year,Bank transfer,0
9247,Female,0,35,108.92,3812.2,Two year,Mailed check,1
9248,Male,0,43,39.57,1701.51,One year,Electronic check,1
9249,Female,1,39,25.76,1004.64,Month-to-month,Credit card,0
9250,Male,0,10,61.45,614.5,Two year,Credit card,1
9251,Female,0,20,81.75,1635.0,Month-to-month,Credit card,0
9252,Male,1,1,84.31,84.31,Two year,Electronic check,0
9253,Male,1,6,46.75,280.5,Two year,Mailed check,0
9254,Male,1,53,105.99,5617.47,Two year,Mailed check,0
9255,Female,0,46,52.92,2434.32,Month-to-month,Mailed check,0
9256,Female,0,66,111.91,7386.06,Two year,Bank transfer,0
9257,Male,1,38,67.16,2552.08,Month-to-month,Mailed check,0
9258,Female,0,33,21.04,694.32,One year,Electronic check,0
9259,Male,1,67,36.2,2425.4,Two year,Electronic check,0
9260,Male,0,35,30.23,1058.05,Two year,Mailed check,0
9261,Female,1,45,24.4,1098.0,Month-to-month,Credit card,0
9262,Female,0,22,91.4,2010.8,Two year,Bank transfer,1
9263,Female,1,68,39.23,2667.64,One year,Bank transfer,0
9264,Male,0,17,103.86,1765.62,Two year,Electronic check,0
9265,Male,1,5,46.45,232.25,One year,Bank transfer,1
9266,Female,0,57,23.23,1324.11,One year,Credit card,0
9267,Male,0,40,102.07,4082.8,Two year,Mailed check,1
9268,Female,0,30,66.61,1998.3,Two year,Bank transfer,0
9269,Male,1,42,79.95,3357.9,One year,Bank transfer,0
9270,Female,0,7,53.62,375.34,One year,Electronic check,0
9271,Female,0,71,24.6,1746.6,One year,Credit card,1
9272,Male,0,19,57.02,1083.38,Two year,Electronic check,0
9273,Female,1,41,71.83,2945.03,Month-to-month,Electronic check,0
9274,Female,0,34,21.17,719.78,Two year,Bank transfer,0
9275,Male,1,22,77.43,1703.46,Month-to-month,Electronic check,0
9276,Female,0,52,109.3,5683.6,Month-to-month,Electronic check,0
9277,Male,1,6,41.78,250.68,Two year,Bank transfer,0
9278,Female,1,25,112.68,2817.0,Month-to-month,Bank transfer,0
9279,Male,0,66,29.76,1964.16,One year,Bank transfer,0
9280,Female,1,10,102.54,1025.4,Two year,Mailed check,0
9281,Female,1,26,104.03,2704.78,Month-to-month,Credit card,1
9282,Female,0,5,45.78,228.9,One year,Mailed check,0
9283,Female,1,68,115.78,7873.04,Month-to-month,Bank transfer,1
9284,Male,1,71,61.66,4377.86,Month-to-month,Credit card,0
9285,Male,1,50,34.13,1706.5,One year,Electronic check,0
9286,Male,1,17,79.17,1345.89,One year,Credit card,0
9287,Male,0,11,119.66,1316.26,Two year,Bank transfer,0
9288,Male,1,53,109.93,5826.29,Month-to-month,Mailed check,1
9289,Male,1,50,47.86,2393.0,Two year,Credit card,0
9290,Male,0,8,77.7,621.6,Two year,Electronic check,0
9291,Female,0,62,31.54,1955.48,Month-to-month,Mailed check,1
9292,Female,1,29,66.18,1919.22,Month-to-month,Mailed check,0
9293,Female,0,44,72.31,3181.64,Two year,Mailed check,0
9294,Female,0,45,51.53,2318.85,One year,Mailed check,0
9295,Male,0,29,68.42,1984.18,Two year,Electronic check,0
9296,Male,0,59,111.99,6607.41,Month-to-month,Bank transfer,0
9297,Male,0,15,70.01,1050.15,One year,Electronic check,1
9298,Female,0,70,103.1,7217.0,Two year,Bank transfer,0
9299,Male,0,44,51.74,2276.56,Month-to-month,Bank transfer,0
9300,Female,0,36,117.14,4217.04,One year,Credit card,0
9301,Male,0,57,29.35,1672.95,One year,Electronic check,0
9302,Male,1,64,78.56,5027.84,One year,Bank transfer,0
9303,Male,1,38,98.99,3761.62,Month-to-month,Electronic check,0
9304,Male,1,17,101.4,1723.8,Two year,Electronic check,0
9305,Female,1,27,39.83,1075.41,Month-to-month,Bank transfer,0
9306,Female,1,17,60.16,1022.72,Month-to-month,Bank transfer,0
9307,Male,0,63,82.42,5192.46,One year,Mailed check,0
9308,Female,0,11,51.59,567.49,Two year,Credit card,0
9309,Male,1,64,85.83,5493.12,One year,Bank transfer,0
9310,Male,1,39,57.88,2257.32,Month-to-month,Bank transfer,0
9311,Male,0,2,55.09,110.18,One year,Bank transfer,1
9312,Male,1,66,30.81,2033.46,Month-to-month,Credit card,0
9313,Female,0,54,23.93,1292.22,Month-to-month,Electronic check,0
9314,Male,1,29,103.53,3002.37,Month-to-month,Mailed check,1
9315,Male,0,45,68.95,3102.75,One year,Mailed check,0
9316,Female,1,31,76.29,2364.99,Two year,Electronic check,0
9317,Male,0,49,57.22,2803.78,One year,Credit card,0
9318,Female,1,9,33.67,303.03,Month-to-month,Credit card,0
9319,Male,1,27,64.96,1753.92,One year,Bank transfer,1
9320,Male,0,56,42.9,2402.4,Month-to-month,Credit card,0
9321,Male,0,45,103.77,4669.65,Two year,Credit card,0
9322,Male,1,43,118.68,5103.24,Two year,Bank transfer,0
9323,Male,1,22,108.91,2396.02,Month-to-month,Electronic check,0
9324,Male,0,33,72.83,2403.39,Two year,Mailed check,0
9325,Female,0,27,82.81,2235.87,Month-to-month,Electronic check,1
9326,Male,0,40,114.81,4592.4,One year,Electronic check,0
9327,Female,1,26,73.87,1920.62,One year,Bank transfer,0
9328,Female,1,45,83.86,3773.7,Two year,Electronic check,0
9329,Male,0,45,82.92,3731.4,Two year,Credit card,0
9330,Female,1,26,90.81,2361.06,Month-to-month,Electronic check,0
9331,Male,1,70,84.03,5882.1,Two year,Electronic check,1
9332,Female,0,67,87.07,5833.69,Two year,Bank transfer,0
9333,Male,1,6,92.59,555.54,Two year,Bank transfer,0
9334,Female,0,28,100.91,2825.48,Month-to-month,Mailed check,0
9335,Female,0,67,60.31,4040.77,One year,Credit card,0
9336,Male,1,13,94.58,1229.54,Month-to-month,Credit card,0
9337,Female,1,63,30.02,1891.26,Month-to-month,Mailed check,1
9338,Male,0,13,107.62,1399.06,Two year,Mailed check,0
9339,Male,0,1,49.0,49.0,One year,Bank transfer,0
9340,Male,0,40,60.35,2414.0,Month-to-month,Mailed check,0
9341,Male,1,37,100.36,3713.32,Two year,Electronic check,0
9342,Male,0,31,83.7,2594.7,Month-to-month,Mailed check,0
9343,Female,0,17,50.86,864.62,Two year,Electronic check,0
9344,Female,0,9,42.54,382.86,One year,Mailed check,0
9345,Female,0,64,115.77,7409.28,One year,Bank transfer,1
9346,Male,1,57,28.78,1640.46,Two year,Credit card,0
9347,Female,1,13,20.43,265.59,Month-to-month,Electronic check,1
9348,Female,0,37,87.29,3229.73,Month-to-month,Credit card,1
9349,Female,1,14,81.45,1140.3,One year,Electronic check,0
9350,Female,1,25,93.76,2344.0,Month-to-month,Credit card,0
9351,Female,1,57,93.16,5310.12,Two year,Bank transfer,1
9352,Male,0,71,106.33,7549.43,Two year,Electronic check,0
9353,Male,1,42,112.21,4712.82,Two year,Mailed check,0
9354,Female,1,42,97.5,4095.0,One year,Bank transfer,0
9355,Male,0,47,43.23,2031.81,One year,Credit card,0
9356,Male,0,44,66.35,2919.4,One year,Electronic check,0
9357,Female,1,41,84.17,3450.97,Two year,Bank transfer,0
9358,Female,1,3,73.94,221.82,One year,Credit card,1
9359,Male,0,1,35.89,35.89,Two year,Electronic check,0
9360,Female,0,11,78.93,868.23,Month-to-month,Electronic check,0
9361,Male,0,7,108.65,760.55,One year,Bank transfer,0
9362,Male,0,12,61.85,742.2,Month-to-month,Credit card,0
9363,Female,1,38,86.89,3301.82,Month-to-month,Credit card,1
9364,Male,0,54,81.59,4405.86,One year,Electronic check,0
9365,Male,1,67,57.7,3865.9,One year,Credit card,1
9366,Male,1,53,76.53,4056.09,Month-to-month,Mailed check,0
9367,Female,1,32,41.02,1312.64,Month-to-month,Mailed check,0
9368,Female,0,45,74.61,3357.45,Month-to-month,Electronic check,0
9369,Female,0,51,99.88,5093.88,Two year,Credit card,1
9370,Female,1,37,95.89,3547.93,Month-to-month,Electronic check,0
9371,Male,1,59,55.8,3292.2,Two year,Mailed check,0
9372,Female,1,54,31.21,1685.34,One year,Electronic check,0
9373,Female,1,18,99.99,1799.82,Month-to-month,Electronic check,1
9374,Female,1,1,46.5,46.5,One year,Bank transfer,0
9375,Female,0,21,25.3,531.3,Month-to-month,Bank transfer,0
9376,Male,0,28,64.52,1806.56,One year,Mailed check,0
9377,Male,0,16,93.95,1503.2,Month-to-month,Credit card,0
9378,Male,1,48,100.85,4840.8,Two year,Mailed check,0
9379,Female,1,28,118.22,3310.16,One year,Credit card,0
9380,Female,0,22,38.94,856.68,One year,Credit card,1
9381,Male,0,1,49.38,49.38,Month-to-month,Bank transfer,0
9382,Female,1,42,80.95,3399.9,Two year,Bank transfer,1
9383,Female,0,70,101.13,7079.1,Two year,Mailed check,0
9384,Male,0,3,43.41,130.23,Two year,Mailed check,0
9385,Male,0,44,60.99,2683.56,Month-to-month,Mailed check,0
